id,zpid,name,category
2605,25662442,Ralphs,grocery store
2606,51674447,Vons,grocery store
2611,51674447,Canyon High School,school
2612,51674447,Imperial Elementary School,school
2613,51674447,El Rancho Charter Middle School,school
2618,25660934,Running Springs Elementary School,school
2621,25660934,Ralphs,grocery store
2624,25661584,Canyon Rim Elementary School,school
2627,25661584,Oak Canyon Nature Center,park
2629,25661584,Running Springs Elementary School,school
2632,25661584,Ralphs,grocery store
2635,25404523,Canyon Rim Elementary School,school
2639,25404523,Running Springs Elementary School,school
2643,25404523,Ralphs,grocery store
2646,25404176,Canyon Rim Elementary School,school
2650,25404176,Running Springs Elementary School,school
2654,25404176,Ralphs,grocery store
2658,25660910,Running Springs Elementary School,school
2662,25660910,Ralphs,grocery store
2664,25406996,Canyon Rim Elementary School,school
2667,25406996,El Rancho Charter Middle School,school
2668,25406996,Oak Canyon Nature Center,park
2672,25406996,Ralphs,grocery store
2673,25403818,Costco,grocery store
2674,25403818,Vons,grocery store
2678,25403818,Sprouts Farmers Market,grocery store
2680,25403818,Running Springs Elementary School,school
2683,25403818,Ralphs,grocery store
2685,25659230,Running Springs Elementary School,school
2687,25659230,Ralphs,grocery store
2690,25660758,Canyon Rim Elementary School,school
2696,25660758,Ralphs,grocery store
2698,25405433,Canyon Rim Elementary School,school
2701,25405433,Oak Canyon Nature Center,park
2705,25405433,Ralphs,grocery store
2711,25413339,Nohl Canyon Elementary School,school
2713,25413339,Crescent Elementary School,school
2717,25406995,Canyon Rim Elementary School,school
2720,25406995,El Rancho Charter Middle School,school
2721,25406995,Oak Canyon Nature Center,park
2724,25406995,Ralphs,grocery store
2729,51673054,Running Springs Elementary School,school
2733,51673054,Ralphs,grocery store
2736,25418233,Canyon Rim Elementary School,school
2738,25418233,Oak Canyon Nature Center,park
2741,25418233,Ralphs,grocery store
2745,25411820,Nohl Canyon Elementary School,school
2747,25411820,Crescent Elementary School,school
2752,25404650,Canyon Rim Elementary School,school
2756,25404650,Running Springs Elementary School,school
2760,25404650,Ralphs,grocery store
2763,25404277,Canyon Rim Elementary School,school
2767,25404277,Running Springs Elementary School,school
2771,25404277,Ralphs,grocery store
2774,25661506,Canyon Rim Elementary School,school
2778,25661506,Running Springs Elementary School,school
2782,25661506,Ralphs,grocery store
2784,25659265,Running Springs Elementary School,school
2786,25659265,Ralphs,grocery store
2790,25406753,Canyon High School,school
2791,25406753,Imperial Elementary School,school
2792,25406753,El Rancho Charter Middle School,school
2796,25513426,Running Springs Elementary School,school
2798,25406909,Yorba Regional Park,park
2800,25406909,Woodsboro Elementary School,school
2801,25406909,El Rancho Charter Middle School,school
2806,25726873,Canyon Rim Elementary School,school
2807,25726873,Oak Canyon Nature Center,park
2814,51623719,Chaparral Park,park
2821,51623719,Walt Disney Elementary School,school
2823,51623719,Ralphs,grocery store
2828,25406907,Vons,grocery store
2829,25406907,Canyon Rim Elementary School,school
2832,25406907,El Rancho Charter Middle School,school
2836,25406907,Ralphs,grocery store
2839,25660624,Canyon Rim Elementary School,school
2843,25660624,Running Springs Elementary School,school
2847,25660624,Ralphs,grocery store
2852,25749968,Vons,grocery store
2868,69247605,Anaheim Hills Elementary School,school
2869,69247605,Oak Canyon Nature Center,park
2871,51632029,Running Springs Elementary School,school
2873,25406556,Yorba Regional Park,park
2874,25406556,Vons,grocery store
2876,25406556,Woodsboro Elementary School,school
2877,25406556,El Rancho Charter Middle School,school
2881,246151467,Canyon Rim Elementary School,school
2882,246151467,Oak Canyon Nature Center,park
2889,83266796,Vons,grocery store
2906,95735269,Vons,grocery store
2912,95735269,Albertsons,grocery store
2913,95735269,Abraham Lincoln Elementary School,school
2940,325862836,Vons,grocery store
2956,2053227365,Vons,grocery store
3003,246152512,Vons,grocery store
3009,246152512,Abraham Lincoln Elementary School,school
3030,25411835,Nohl Canyon Elementary School,school
3032,25411835,Crescent Elementary School,school
3035,54971069,Vons,grocery store
3039,54971069,Nohl Canyon Elementary School,school
3048,79814014,Vons,grocery store
3065,157966375,Vons,grocery store
3093,95725035,Vons,grocery store
3099,95725035,Albertsons,grocery store
3100,95725035,Abraham Lincoln Elementary School,school
3119,325864056,Chaparral Park,park
3141,147888894,Vons,grocery store
3147,147888894,Albertsons,grocery store
3148,147888894,Abraham Lincoln Elementary School,school
3160,137355695,Vons,grocery store
3166,137355695,Albertsons,grocery store
3167,137355695,Abraham Lincoln Elementary School,school
3179,246153672,Vons,grocery store
3208,64516324,Walt Disney Elementary School,school
3210,64516324,Ralphs,grocery store
3228,2061195116,Walt Disney Elementary School,school
3230,2061195116,Ralphs,grocery store
3237,147889228,Vons,grocery store
3243,147889228,Albertsons,grocery store
3244,147889228,Abraham Lincoln Elementary School,school
3256,250554531,Nohl Canyon Elementary School,school
3258,250554531,Crescent Elementary School,school
3263,147889223,Vons,grocery store
3270,147889223,Albertsons,grocery store
3271,147889223,Abraham Lincoln Elementary School,school
3283,118262258,Vons,grocery store
3289,118262258,Abraham Lincoln Elementary School,school
3302,2055431158,Vons,grocery store
3308,2055431158,Abraham Lincoln Elementary School,school
3321,111424506,Vons,grocery store
3327,111424506,Abraham Lincoln Elementary School,school
3336,325789779,Vons,grocery store
3341,325789779,Canyon High School,school
3342,325789779,Imperial Elementary School,school
3343,325789779,El Rancho Charter Middle School,school
3345,59724980,Costco,grocery store
3346,59724980,Yorba Regional Park,park
3347,59724980,Vons,grocery store
3355,59724980,Sprouts Farmers Market,grocery store
3361,25369456,Albertsons,grocery store
3364,25369456,Trader Joe's,grocery store
3367,25369456,Whole Foods Market,grocery store
3377,25369257,Albertsons,grocery store
3379,25369257,Trader Joe's,grocery store
3391,25369872,Albertsons,grocery store
3393,25369872,Trader Joe's,grocery store
3405,25367631,Mariposa Elementary School,school
3407,25367631,Brea Junior High School,school
3412,25367631,Ralphs,grocery store
3415,25367631,Sprouts Farmers Market,grocery store
3421,25368966,Albertsons,grocery store
3424,25368966,Trader Joe's,grocery store
3428,25368966,Sprouts Farmers Market,grocery store
3436,25369859,Albertsons,grocery store
3438,25369859,Trader Joe's,grocery store
3448,25369553,Albertsons,grocery store
3450,25369553,Trader Joe's,grocery store
3453,25369553,Whole Foods Market,grocery store
3464,25366386,Mariposa Elementary School,school
3466,25366386,Brea Junior High School,school
3470,25366386,Sprouts Farmers Market,grocery store
3477,25367533,Mariposa Elementary School,school
3479,25367533,Brea Junior High School,school
3484,25367533,Ralphs,grocery store
3487,25367533,Sprouts Farmers Market,grocery store
3494,25369320,Albertsons,grocery store
3497,25369320,Trader Joe's,grocery store
3509,25367541,Mariposa Elementary School,school
3511,25367541,Brea Junior High School,school
3516,25367541,Ralphs,grocery store
3519,25367541,Sprouts Farmers Market,grocery store
3527,25369042,Trader Joe's,grocery store
3540,25378544,Mountain View Park,park
3545,25378544,Rolling Hills Elementary School,school
3548,25378544,Sprouts Farmers Market,grocery store
3557,25368887,Trader Joe's,grocery store
3561,25368887,Sprouts Farmers Market,grocery store
3570,25367625,Mariposa Elementary School,school
3572,25367625,Brea Junior High School,school
3577,25367625,Ralphs,grocery store
3580,25367625,Sprouts Farmers Market,grocery store
3585,25369459,Albertsons,grocery store
3588,25369459,Trader Joe's,grocery store
3591,25369459,Whole Foods Market,grocery store
3601,25367835,Mariposa Elementary School,school
3603,25367835,Brea Junior High School,school
3611,25367835,Ralphs,grocery store
3619,25369321,Albertsons,grocery store
3622,25369321,Trader Joe's,grocery store
3632,59724215,Albertsons,grocery store
3635,59724215,Trader Joe's,grocery store
3643,25360823,Sonora High School,school
3646,25360823,Sierra Vista Elementary School,school
3664,25367570,Mariposa Elementary School,school
3666,25367570,Brea Junior High School,school
3671,25367570,Ralphs,grocery store
3674,25367570,Sprouts Farmers Market,grocery store
3677,25369487,Albertsons,grocery store
3681,25369487,Trader Joe's,grocery store
3684,25369487,Whole Foods Market,grocery store
3690,25361249,Sonora High School,school
3691,25361249,Sierra Vista Elementary School,school
3707,25367652,Mariposa Elementary School,school
3709,25367652,Brea Junior High School,school
3716,25367652,Ralphs,grocery store
3719,25365984,Sonora High School,school
3720,25365984,Sierra Vista Elementary School,school
3722,25365984,Mariposa Elementary School,school
3735,25365903,Mariposa Elementary School,school
3737,25365903,Brea Junior High School,school
3750,25664554,Brea Junior High School,school
3754,25664554,Arovista Elementary School,school
3759,25664554,Ralphs,grocery store
3766,25368394,Mariposa Elementary School,school
3768,25368394,Brea Junior High School,school
3772,25368394,Sprouts Farmers Market,grocery store
3774,25369668,Carbon Canyon Regional Park,park
3776,25369668,Albertsons,grocery store
3780,25369668,Whole Foods Market,grocery store
3792,25369791,Brea Junior High School,school
3794,25369791,Trader Joe's,grocery store
3800,25369791,Sprouts Farmers Market,grocery store
3808,25366456,Mariposa Elementary School,school
3810,25366456,Brea Junior High School,school
3821,25664569,Brea Junior High School,school
3825,25664569,Arovista Elementary School,school
3828,25664569,Rolling Hills Elementary School,school
3831,25664569,Ralphs,grocery store
3838,2133380519,Brea Junior High School,school
3842,2133380519,Arovista Elementary School,school
3847,2133380519,Ralphs,grocery store
3850,25366164,Mariposa Elementary School,school
3852,25366164,Brea Junior High School,school
3863,25370165,Albertsons,grocery store
3866,25370165,Trader Joe's,grocery store
3878,25366546,Mariposa Elementary School,school
3880,25366546,Brea Junior High School,school
3883,25366546,Sprouts Farmers Market,grocery store
3889,25366285,Mariposa Elementary School,school
3902,25361774,Mariposa Elementary School,school
3904,25361774,Brea Junior High School,school
3907,25361774,Arovista Elementary School,school
3913,25361774,Ralphs,grocery store
3922,25368327,Brea Junior High School,school
3926,25368327,Arovista Elementary School,school
3931,25368327,Ralphs,grocery store
3947,63111999,Mariposa Elementary School,school
3949,63111999,Brea Junior High School,school
3956,117507933,Carbon Canyon Regional Park,park
3967,122241698,Mariposa Elementary School,school
3969,122241698,Brea Junior High School,school
3975,296623523,Carbon Canyon Regional Park,park
3982,296623523,Golden Elementary School,school
3984,296623523,Whole Foods Market,grocery store
3987,305287146,Carbon Canyon Regional Park,park
3994,305287146,Golden Elementary School,school
3996,305287146,Whole Foods Market,grocery store
4007,54977658,Brea Junior High School,school
4010,54977658,Arovista Elementary School,school
4015,54977658,Ralphs,grocery store
4017,54977658,Sprouts Farmers Market,grocery store
4018,54969853,Carbon Canyon Regional Park,park
4026,250189753,Carbon Canyon Regional Park,park
4033,250189753,Golden Elementary School,school
4035,250189753,Whole Foods Market,grocery store
4038,325862213,Carbon Canyon Regional Park,park
4045,325862213,Golden Elementary School,school
4047,325862213,Whole Foods Market,grocery store
4052,118264208,Carbon Canyon Regional Park,park
4062,122239189,Carbon Canyon Regional Park,park
4069,122239189,Golden Elementary School,school
4071,122239189,Whole Foods Market,grocery store
4074,54970014,Carbon Canyon Regional Park,park
4082,61642499,Carbon Canyon Regional Park,park
4088,250187977,Carbon Canyon Regional Park,park
4095,250187977,Golden Elementary School,school
4097,250187977,Whole Foods Market,grocery store
4102,250351661,Carbon Canyon Regional Park,park
4109,250351661,Golden Elementary School,school
4111,250351661,Whole Foods Market,grocery store
4116,54969922,Carbon Canyon Regional Park,park
4124,305286651,Carbon Canyon Regional Park,park
4131,305286651,Golden Elementary School,school
4133,305286651,Whole Foods Market,grocery store
4138,246155212,Carbon Canyon Regional Park,park
4142,246155212,Albertsons,grocery store
4147,246155212,Golden Elementary School,school
4149,246155212,Whole Foods Market,grocery store
4153,64444148,Carbon Canyon Regional Park,park
4160,305151169,Carbon Canyon Regional Park,park
4167,305151169,Golden Elementary School,school
4169,305151169,Whole Foods Market,grocery store
4183,122189585,Carbon Canyon Regional Park,park
4190,122189585,Golden Elementary School,school
4192,122189585,Whole Foods Market,grocery store
4196,54970672,Albertsons,grocery store
4199,54970672,Trader Joe's,grocery store
4206,54970672,Sierra Vista Elementary School,school
4222,305287648,Carbon Canyon Regional Park,park
4229,305287648,Golden Elementary School,school
4231,305287648,Whole Foods Market,grocery store
4246,295050185,Carbon Canyon Regional Park,park
4253,295050185,Golden Elementary School,school
4255,295050185,Whole Foods Market,grocery store
4273,25356925,Eastwood Elementary School,school
4286,25147603,Eastwood Elementary School,school
4298,25147309,Albertsons,grocery store
4300,25147309,Eastwood Elementary School,school
4324,25356882,Eastwood Elementary School,school
4336,25147320,Albertsons,grocery store
4338,25147320,Eastwood Elementary School,school
4351,25356746,Albertsons,grocery store
4362,25356678,Albertsons,grocery store
4398,25349156,Albertsons,grocery store
4437,25356864,Eastwood Elementary School,school
4447,25349321,Albertsons,grocery store
4457,25241955,Cypress High School,school
4466,25241955,Buena Terra Elementary School,school
4471,25241955,San Marino Elementary School,school
4476,25731733,Cypress High School,school
4484,25731733,Buena Terra Elementary School,school
4489,25731733,San Marino Elementary School,school
4503,79811382,Buena Terra Elementary School,school
4508,79811382,San Marino Elementary School,school
4525,64871452,Albertsons,grocery store
